var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t)
0.21671832,0.22658607,0.21374047,0.23400936,0.18930534,0.2275542
0.2275542,0.23111781,0.22290081,0.2418097,0.1982449,0.23839015
0.23839015,0.24471298,0.23664123,0.2542902,0.20718446,0.2291022
0.2291022,0.24773416,0.23511451,0.24960998,0.19952205,0.2291022
0.2291022,0.24169186,0.23206109,0.23712948,0.19952205,0.22291023
0.22291023,0.24471298,0.22748095,0.2418097,0.19441369,0.22600621
0.22600621,0.22356495,0.23053437,0.23556945,0.19696781,0.2291022
0.2291022,0.23867068,0.22900766,0.24648985,0.19952205,0.23529416
0.23529416,0.24773416,0.23206109,0.2542902,0.20463035,0.23529416
0.23529416,0.24773416,0.23206109,0.2542902,0.20463035,0.2291022
0.2291022,0.23867068,0.22900766,0.24492982,0.19952205,0.21981424
0.21981424,0.23564956,0.21832061,0.23400936,0.19185951,0.2012384
0.2012384,0.21450153,0.20305347,0.21996883,0.17653456,0.20743036
0.20743036,0.21601209,0.20763361,0.22152886,0.18164292,0.21981424
0.21981424,0.22356495,0.21526718,0.23400936,0.19185951,0.21362233
0.21362233,0.22356495,0.21068704,0.23088923,0.18675122,0.19814247
0.19814247,0.21450153,0.19847327,0.21840873,0.17398044,0.1996904
0.1996904,0.21450153,0.19847327,0.21840873,0.17525741,0.20743036
0.20743036,0.21752265,0.20763361,0.2277691,0.18164292,0.21052635
0.21052635,0.21148035,0.20458019,0.22152886,0.1841971,0.20588237
0.20588237,0.20845923,0.20305347,0.21996883,0.18036571,0.21671832
0.21671832,0.22658607,0.21068704,0.23400936,0.18930534,0.22136223
0.22136223,0.22960725,0.21374047,0.23556945,0.19313654,0.2275542
0.2275542,0.234139,0.21984732,0.2402496,0.1982449,0.2275542
0.2275542,0.23262838,0.2213741,0.24492982,0.1982449,0.21362233
0.21362233,0.23564956,0.21984732,0.23400936,0.18675122,0.20897835
0.20897835,0.21903321,0.20763361,0.22620907,0.18291995,0.21052635
0.21052635,0.21299091,0.20458019,0.21996883,0.1841971,0.2275542
0.2275542,0.22054377,0.22442752,0.23088923,0.1982449,0.22445822
0.22445822,0.23867068,0.22442752,0.24492982,0.19569072,0.21981424
0.21981424,0.23867068,0.22595423,0.2418097,0.19185951,0.2291022
0.2291022,0.23867068,0.22290081,0.24648985,0.19952205,0.2291022
0.2291022,0.23564956,0.22442752,0.24492982,0.19952205,0.23374617
0.23374617,0.24471298,0.2335878,0.2542902,0.20335326,0.23374617
0.23374617,0.24320242,0.22900766,0.24960998,0.20335326,0.23065019
0.23065019,0.24169186,0.22900766,0.2527301,0.20079902,0.23529416
0.23529416,0.23111781,0.23053437,0.23712948,0.20463035,0.23529416
0.23529416,0.24471298,0.23206109,0.2542902,0.20463035,0.24303406
0.24303406,0.25075528,0.23664123,0.25897035,0.21101567,0.24148607
0.24148607,0.24471298,0.23664123,0.25585023,0.20973858,0.24613005
0.24613005,0.25075528,0.24122137,0.26365057,0.21356985,0.24613005
0.24613005,0.25528702,0.24122137,0.26053044,0.21356985,0.24767804
0.24767804,0.25830814,0.24122137,0.2652106,0.21484688,0.25387
0.25387,0.25679758,0.24580157,0.26833072,0.21995524,0.2275542
0.2275542,0.26283988,0.24580157,0.24804994,0.1982449,0.21981424
0.21981424,0.23262838,0.22290081,0.2402496,0.19185951,0.22600621
0.22600621,0.23262838,0.2213741,0.24492982,0.19696781,0.2291022
0.2291022,0.234139,0.22900766,0.2402496,0.19952205,0.2275542
0.2275542,0.24169186,0.23053437,0.2418097,0.1982449,0.24303406
0.24303406,0.23262838,0.24122137,0.2418097,0.21101567,0.23839015
0.23839015,0.24773416,0.23816794,0.26053044,0.20718446,0.24148607
0.24148607,0.25528702,0.23816794,0.26053044,0.20973858,0.23839015
0.23839015,0.25528702,0.23816794,0.25741032,0.20718446,0.23684216
0.23684216,0.24320242,0.2335878,0.25585023,0.20590732,0.24303406
0.24303406,0.24924472,0.23511451,0.25897035,0.21101567,0.24148607
0.24148607,0.25226584,0.23816794,0.26053044,0.20973858,0.23839015
0.23839015,0.25679758,0.23969465,0.26053044,0.20718446,0.23374617
0.23374617,0.23867068,0.23511451,0.25117007,0.20335326,0.24148607
0.24148607,0.24320242,0.2335878,0.2527301,0.20973858,0.24148607
0.24148607,0.23867068,0.23664123,0.25117007,0.20973858,0.24148607
0.24148607,0.25679758,0.23969465,0.25585023,0.20973858,0.24303406
0.24303406,0.2537764,0.23969465,0.26365057,0.21101567,0.25387
0.25387,0.25226584,0.248855,0.26209047,0.21995524,0.24922603
0.24922603,0.26283988,0.24580157,0.2667707,0.21612397,0.25387
0.25387,0.25075528,0.24580157,0.26053044,0.21995524,0.256966
0.256966,0.26283988,0.25343513,0.26989082,0.22250935,0.28328174
0.28328174,0.2688822,0.28091604,0.2823713,0.24421975,0.2662539
0.2662539,0.29154077,0.28091604,0.2792512,0.23017189,0.27244586
0.27244586,0.2839879,0.27175575,0.2917317,0.23528019,0.2275542
0.2275542,0.26283988,0.24580157,0.24648985,0.1982449,0.17492265
0.17492265,0.22054377,0.20458019,0.19656786,0.15482429,0.16873068
0.16873068,0.19033232,0.18473285,0.19032761,0.14971593,0.19814247
0.19814247,0.19033232,0.19389313,0.20124808,0.17398044,0.19814247
0.19814247,0.20845923,0.19694656,0.21216848,0.17398044,0.19814247
0.19814247,0.21450153,0.19694656,0.21528861,0.17398044,0.19504648
0.19504648,0.20392749,0.189313,0.21060845,0.1714262,0.19659448
0.19659448,0.19939575,0.19083971,0.21060845,0.17270336,0.19814247
0.19814247,0.20694861,0.19389313,0.21372858,0.17398044,0.18575853
0.18575853,0.19939575,0.18778628,0.20280811,0.16376373,0.1625387
0.1625387,0.1812689,0.17099237,0.18096724,0.14460763,0.13467497
0.13467497,0.163142,0.15114504,0.15288612,0.12162021,0.13931888
0.13931888,0.14350453,0.14045805,0.15288612,0.12545148,0.16099072
0.16099072,0.15861025,0.15877867,0.16692665,0.14333054,0.17027867
0.17027867,0.17220542,0.16641223,0.18096724,0.15099302,0.18575853
0.18575853,0.1812689,0.18320614,0.18876758,0.16376373,0.17492265
0.17492265,0.19033232,0.18015271,0.19656786,0.15482429,0.18730652
0.18730652,0.18731114,0.18473285,0.19500783,0.16504076,0.19349849
0.19349849,0.19939575,0.18625957,0.20592824,0.17014912,0.19814247
0.19814247,0.20090637,0.19083971,0.20748833,0.17398044,0.19659448
0.19659448,0.20694861,0.19083971,0.21372858,0.17270336,0.21207434
0.21207434,0.20543805,0.20458019,0.21372858,0.18547401,0.19814247
0.19814247,0.22205439,0.2061069,0.21840873,0.17398044,0.1919505
0.1919505,0.18731114,0.189313,0.18876758,0.16887209,0.18421054
0.18421054,0.20241693,0.18473285,0.20280811,0.1624867,0.18266255
0.18266255,0.19486406,0.18320614,0.2043682,0.16120955,0.18111455
0.18111455,0.19335344,0.178626,0.19812796,0.15993252,0.16718268
0.16718268,0.20392749,0.18778628,0.18876758,0.1484389,0.15944272
0.15944272,0.17975828,0.16488552,0.17940715,0.14205346,0.15944272
0.15944272,0.1691843,0.1618321,0.174727,0.14205346,0.16718268
0.16718268,0.1691843,0.16488552,0.17784712,0.1484389,0.19040251
0.19040251,0.18429002,0.18778628,0.19500783,0.167595,0.20743036
0.20743036,0.20694861,0.20458019,0.21528861,0.18164292,0.20897835
0.20897835,0.22205439,0.21374047,0.2277691,0.18291995,0.20897835
0.20897835,0.21903321,0.20152676,0.23088923,0.18291995,0.22291023
0.22291023,0.22356495,0.21526718,0.22464898,0.19441369,0.24148607
0.24148607,0.23262838,0.2335878,0.23556945,0.20973858,0.23529416
0.23529416,0.25679758,0.24122137,0.2527301,0.20463035,0.23529416
0.23529416,0.24471298,0.23053437,0.24960998,0.20463035,0.21362233
0.21362233,0.23867068,0.23053437,0.23556945,0.18675122,0.21671832
0.21671832,0.22960725,0.21832061,0.23712948,0.18930534,0.21671832
0.21671832,0.22356495,0.2167939,0.23556945,0.18930534,0.22136223
0.22136223,0.23262838,0.2167939,0.24336973,0.19313654,0.22600621
0.22600621,0.23564956,0.2213741,0.24336973,0.19696781,0.22291023
0.22291023,0.23867068,0.2213741,0.24492982,0.19441369,0.22445822
0.22445822,0.23111781,0.21984732,0.24336973,0.19569072,0.22600621
0.22600621,0.23262838,0.21984732,0.2418097,0.19696781,0.2291022
0.2291022,0.23564956,0.2213741,0.24648985,0.19952205,0.21671832
0.21671832,0.23716012,0.21984732,0.23868957,0.18930534,0.21671832
0.21671832,0.22356495,0.21526718,0.23556945,0.18930534,0.21826631
0.21826631,0.2280967,0.21526718,0.23868957,0.19058236,0.21052635
0.21052635,0.23111781,0.21374047,0.23244932,0.1841971,0.21362233
0.21362233,0.22507551,0.21068704,0.23400936,0.18675122,0.21207434
0.21207434,0.22054377,0.2061069,0.23088923,0.18547401,0.21362233
0.21362233,0.2280967,0.21221375,0.23556945,0.18675122,0.21207434
0.21207434,0.22205439,0.21068704,0.23244932,0.18547401,0.22600621
0.22600621,0.22658607,0.21984732,0.23712948,0.19696781,0.2275542
0.2275542,0.23867068,0.22290081,0.24648985,0.1982449,0.2291022
0.2291022,0.23867068,0.22442752,0.24960998,0.19952205,0.23219818
0.23219818,0.24320242,0.22900766,0.25117007,0.20207617,0.23065019
0.23065019,0.24169186,0.22595423,0.25117007,0.20079902,0.22600621
0.22600621,0.23716012,0.2213741,0.2402496,0.19696781,0.2275542
0.2275542,0.23716012,0.22290081,0.24648985,0.1982449,0.23065019
0.23065019,0.23716012,0.22442752,0.24960998,0.20079902,0.23374617
0.23374617,0.24320242,0.22900766,0.25117007,0.20335326,0.2291022
0.2291022,0.23867068,0.22595423,0.24492982,0.19952205,0.2291022
0.2291022,0.23867068,0.2213741,0.25117007,0.19952205,0.2291022
0.2291022,0.23867068,0.2213741,0.23712948,0.19952205,0.21052635
0.21052635,0.22960725,0.2167939,0.23244932,0.1841971,0.21362233
0.21362233,0.22658607,0.21221375,0.2293292,0.18675122,0.22291023
0.22291023,0.22960725,0.2213741,0.2402496,0.19441369,0.2291022
0.2291022,0.23867068,0.2213741,0.24492982,0.19952205,0.22445822
0.22445822,0.234139,0.2213741,0.24648985,0.19569072,0.22600621
0.22600621,0.23111781,0.2213741,0.2418097,0.19696781,0.22136223
0.22136223,0.23867068,0.2213741,0.24336973,0.19313654,0.22600621
0.22600621,0.234139,0.22290081,0.24492982,0.19696781,0.22600621
0.22600621,0.22960725,0.21832061,0.2418097,0.19696781,0.21981424
0.21981424,0.23716012,0.2213741,0.2418097,0.19185951,0.21981424
0.21981424,0.23262838,0.21984732,0.2418097,0.19185951,0.22600621
0.22600621,0.23262838,0.21832061,0.24336973,0.19696781,0.2291022
0.2291022,0.23867068,0.2213741,0.24648985,0.19952205,0.2291022
0.2291022,0.24169186,0.22900766,0.25117007,0.19952205,0.23374617
0.23374617,0.24320242,0.23053437,0.2527301,0.20335326,0.23374617
0.23374617,0.24773416,0.23053437,0.2527301,0.20335326,0.23374617
0.23374617,0.24773416,0.23053437,0.2527301,0.20335326,0.23219818
0.23219818,0.23867068,0.22900766,0.25117007,0.20207617,0.23839015
0.23839015,0.24169186,0.23511451,0.2542902,0.20718446,0.2616099
0.2616099,0.25679758,0.25496185,0.26989082,0.22634062,0.2910217
0.2910217,0.2809668,0.28244275,0.2948518,0.25060508,0.2910217
0.2910217,0.30513594,0.29770994,0.3073323,0.25060508,0.2910217
0.2910217,0.29909363,0.28854966,0.31045243,0.25060508,0.30340558
0.30340558,0.2960725,0.29465652,0.30109206,0.2608218,0.3003096
0.3003096,0.29909363,0.2931298,0.3073323,0.27869907,0.3003096
0.3003096,0.3066465,0.2931298,0.3182527,0.27869907,0.27708983
0.27708983,0.28549847,0.2916031,0.2948518,0.25896028,0.28018576
0.28018576,0.29305133,0.28091604,0.30109206,0.26159206,0.28792572
0.28792572,0.2960725,0.27938932,0.28705147,0.2681717,0.2894737
0.2894737,0.2900302,0.28549618,0.30421218,0.26948765,0.2925697
0.2925697,0.29758307,0.2916031,0.31045243,0.2721195,0.2925697
0.2925697,0.28700903,0.29007638,0.30109206,0.2721195,0.2925697
0.2925697,0.30060425,0.28396946,0.3151326,0.2721195,0.3018576
0.3018576,0.29909363,0.29465652,0.30889234,0.28001496,0.2941177
0.2941177,0.30966768,0.29618323,0.3151326,0.27343538,0.29721367
0.29721367,0.30513594,0.29770994,0.30889234,0.27606717,0.28482974
0.28482974,0.30513594,0.28854966,0.3026521,0.2655398,0.27708983
0.27708983,0.29305133,0.27938932,0.29953197,0.25896028,0.27244586
0.27244586,0.30060425,0.28702295,0.2948518,0.25501242,0.255418
0.255418,0.2839879,0.2671756,0.2776911,0.24053732,0.28328174
0.28328174,0.27643505,0.27938932,0.28861156,0.26422396,0.28328174
0.28328174,0.29154077,0.27480918,0.30577222,0.26422396,0.27554184
0.27554184,0.29909363,0.28244275,0.29641184,0.25764433,0.28637773
0.28637773,0.2839879,0.28091604,0.29797193,0.26685575,0.2987616
0.2987616,0.29909363,0.2916031,0.31357256,0.27738312,0.30495358
0.30495358,0.30815712,0.29618323,0.3182527,0.28264675,0.2910217
0.2910217,0.30815712,0.29465652,0.30889234,0.27080348,0.28482974
0.28482974,0.30815712,0.2916031,0.3073323,0.2655398,0.2941177
0.2941177,0.3066465,0.29007638,0.31357256,0.27343538,0.30340558
0.30340558,0.3066465,0.29923666,0.3182527,0.2813309,0.34829724
0.34829724,0.31570998,0.33893132,0.3307332,0.31949255,0.34829724
0.34829724,0.3595166,0.34351146,0.35881433,0.31949255,0.35913312
0.35913312,0.35045317,0.35572523,0.36661467,0.32870403,0.35294122
0.35294122,0.3655589,0.3648855,0.37597504,0.32344034,0.35139322
0.35139322,0.3716012,0.35877866,0.37285492,0.32212445,0.3544892
0.3544892,0.3610272,0.3526718,0.35881433,0.32475623,0.37151706
0.37151706,0.37462237,0.36183208,0.38533542,0.33923134,0.3544892
0.3544892,0.38066468,0.37709928,0.37753507,0.32475623,0.35913312
0.35913312,0.36858007,0.36183208,0.3697348,0.32870403,0.35913312
0.35913312,0.34441087,0.35114503,0.3556942,0.32870403,0.38390094
0.38390094,0.35045317,0.4229008,0.36349455,0.3497587,0.3916409
0.3916409,0.407855,0.41984737,0.41341653,0.3563384,0.38235295
0.38235295,0.43202415,0.41679388,0.39937595,0.34844294,0.3622291
0.3622291,0.38217524,0.36641222,0.3822153,0.33133587,0.3668731
0.3668731,0.36858007,0.36183208,0.38377532,0.3352836,0.3653251
0.3653251,0.3776435,0.36183208,0.3822153,0.33396766,0.3653251
0.3653251,0.3610272,0.36183208,0.37753507,0.33396766,0.38235295
0.38235295,0.37462237,0.37709928,0.39001557,0.34844294,0.38235295
0.38235295,0.38821754,0.37251908,0.4056162,0.34844294,0.3993808
0.3993808,0.39274922,0.38931298,0.4102964,0.36291805,0.41640872
0.41640872,0.40634438,0.4061069,0.41497657,0.37739316,0.3947369
0.3947369,0.41087613,0.40458018,0.41341653,0.3589703,0.41021675
0.41021675,0.41087613,0.40000004,0.4227769,0.37212947,0.3931889
0.3931889,0.4199396,0.40458018,0.41653666,0.3576543,0.37616104
0.37616104,0.3897281,0.37709928,0.3946958,0.3431792,0.3916409
0.3916409,0.3716012,0.39541984,0.38845554,0.3563384,0.38235295
0.38235295,0.3897281,0.378626,0.40405616,0.34844294,0.40557277
0.40557277,0.3897281,0.39541984,0.4071763,0.36818168,0.3947369
0.3947369,0.3957704,0.38931298,0.41341653,0.3589703,0.3947369
0.3947369,0.4018127,0.38931298,0.4102964,0.3589703,0.4024768
0.4024768,0.3957704,0.3923664,0.41341653,0.36554983,0.41331273
0.41331273,0.407855,0.40305346,0.41965678,0.37476137,0.43343657
0.43343657,0.41540787,0.4229008,0.42589703,0.39186832,0.4303406
0.4303406,0.42900303,0.41984737,0.44149765,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.44582045
0.44582045,0.4199396,0.4351145,0.4368175,0.4023957,0.43343657
0.43343657,0.43504533,0.43053436,0.45397815,0.39186832,0.4272446
0.4272446,0.43504533,0.4229008,0.44617787,0.38660458,0.4179567
0.4179567,0.42598185,0.41679388,0.44149765,0.37870905,0.4179567
0.4179567,0.4199396,0.41984737,0.43837753,0.37870905,0.39783287
0.39783287,0.4244713,0.41068703,0.42121688,0.3616021,0.3916409
0.3916409,0.39728096,0.3969466,0.41497657,0.3563384,0.40402478
0.40402478,0.39728096,0.39847332,0.41341653,0.36686584,0.40866876
0.40866876,0.4138973,0.39847332,0.424337,0.37081358,0.4024768
0.4024768,0.407855,0.3969466,0.41497657,0.36554983,0.41486073
0.41486073,0.407855,0.40458018,0.424337,0.3760772,0.40866876
0.40866876,0.40483382,0.39847332,0.41653666,0.37081358,0.39783287
0.39783287,0.4138973,0.39847332,0.41965678,0.3616021,0.39783287
0.39783287,0.40332326,0.3908397,0.41809675,0.3616021,0.3947369
0.3947369,0.41087613,0.39541984,0.41809675,0.3589703,0.3947369
0.3947369,0.3897281,0.3923664,0.4071763,0.3589703,0.4024768
0.4024768,0.40483382,0.39541984,0.41965678,0.36554983,0.4009288
0.4009288,0.40936556,0.39847332,0.41965678,0.36423394,0.39628488
0.39628488,0.40634438,0.3908397,0.41965678,0.3602861,0.38390094
0.38390094,0.39879152,0.38778627,0.3946958,0.3497587,0.4009288
0.4009288,0.38519636,0.40458018,0.40249607,0.36423394,0.4024768
0.4024768,0.4138973,0.39847332,0.424337,0.36554983,0.41176474
0.41176474,0.41691843,0.40152675,0.424337,0.37344542,0.40557277
0.40557277,0.418429,0.40305346,0.42589703,0.36818168,0.41021675
0.41021675,0.41087613,0.40152675,0.42901716,0.37212947,0.40866876
0.40866876,0.41540787,0.40305346,0.42901716,0.37081358,0.41176474
0.41176474,0.41691843,0.40458018,0.43369737,0.37344542,0.41640872
0.41640872,0.4199396,0.41068703,0.4352574,0.37739316,0.41486073
0.41486073,0.4199396,0.4076336,0.4352574,0.3760772,0.41486073
0.41486073,0.418429,0.41068703,0.43213728,0.3760772,0.41950464
0.41950464,0.4199396,0.41068703,0.4368175,0.380025,0.4179567
0.4179567,0.42145017,0.41068703,0.43837753,0.37870905,0.4303406
0.4303406,0.4199396,0.41984737,0.43837753,0.38923654,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.38923654,0.42414862
0.42414862,0.42598185,0.41984737,0.4352574,0.3839728,0.43188858
0.43188858,0.4199396,0.42137408,0.43837753,0.39055237,0.43343657
0.43343657,0.42900303,0.42595422,0.4477379,0.39186832,0.43343657
0.43343657,0.44108763,0.42595422,0.45241812,0.39186832,0.4287926
0.4287926,0.4365559,0.42595422,0.4477379,0.38792053,0.43343657
0.43343657,0.44108763,0.42595422,0.45241812,0.39186832,0.4287926
0.4287926,0.43806645,0.4229008,0.4477379,0.38792053,0.41331273
0.41331273,0.42900303,0.41526717,0.43213728,0.37476137,0.41950464
0.41950464,0.418429,0.41221374,0.43369737,0.380025,0.42260063
0.42260063,0.42749247,0.41526717,0.44149765,0.38265678,0.42260063
0.42260063,0.42749247,0.41221374,0.44617787,0.38265678,0.40712076
0.40712076,0.418429,0.41068703,0.43057725,0.3694977,0.41486073
0.41486073,0.42749247,0.41221374,0.42589703,0.3760772,0.40557277
0.40557277,0.40634438,0.40000004,0.42121688,0.36818168,0.41486073
0.41486073,0.40936556,0.40458018,0.42745712,0.3760772,0.41486073
0.41486073,0.41087613,0.40458018,0.42901716,0.3760772,0.41176474
0.41176474,0.42145017,0.4076336,0.43369737,0.37344542,0.41021675
0.41021675,0.407855,0.40458018,0.42589703,0.37212947,0.40866876
0.40866876,0.407855,0.40305346,0.42589703,0.37081358,0.40402478
0.40402478,0.407855,0.39847332,0.42589703,0.36686584,0.40557277
0.40557277,0.4138973,0.40458018,0.42589703,0.36818168,0.41486073
0.41486073,0.4138973,0.40458018,0.43057725,0.3760772,0.41640872
0.41640872,0.4199396,0.4076336,0.4352574,0.37739316,0.41640872
0.41640872,0.4199396,0.4061069,0.4352574,0.37739316,0.41640872
0.41640872,0.42145017,0.4061069,0.43993762,0.37739316,0.4566564
0.4566564,0.42598185,0.44732827,0.44305775,0.41160718,0.4566564
0.4566564,0.4607251,0.4503817,0.47893915,0.41160718,0.44891644
0.44891644,0.4607251,0.44885498,0.47113886,0.40502754,0.4303406
0.4303406,0.45317224,0.43816793,0.4477379,0.38923654,0.39628488
0.39628488,0.42145017,0.41679388,0.41809675,0.3602861,0.43188858
0.43188858,0.41691843,0.4244275,0.43057725,0.39055237,0.4303406
0.4303406,0.4365559,0.4351145,0.45397815,0.38923654,0.43498456
0.43498456,0.44108763,0.43053436,0.45397815,0.3931842,0.43188858
0.43188858,0.44410875,0.43206108,0.45553824,0.39055237,0.43498456
0.43498456,0.44410875,0.42900765,0.44617787,0.3931842,0.43808055
0.43808055,0.45015106,0.4351145,0.4477379,0.39581612,0.43808055
0.43808055,0.45015106,0.4351145,0.45709828,0.39581612,0.43188858
0.43188858,0.43504533,0.42748094,0.45397815,0.39055237,0.43188858
0.43188858,0.43504533,0.42900765,0.449298,0.39055237,0.43808055
0.43808055,0.43806645,0.4335878,0.45397815,0.39581612,0.43653256
0.43653256,0.43806645,0.4335878,0.45709828,0.39450017,0.43653256
0.43653256,0.43806645,0.4351145,0.45709828,0.39450017,0.43962848
0.43962848,0.439577,0.43206108,0.45397815,0.397132,0.43962848
0.43962848,0.44410875,0.4335878,0.45709828,0.397132,0.44582045
0.44582045,0.45015106,0.4351145,0.45865837,0.4023957,0.4535604
0.4535604,0.45015106,0.44580156,0.46801874,0.40897527,0.4535604
0.4535604,0.46223566,0.44885498,0.4726989,0.40897527,0.44427246
0.44427246,0.46223566,0.44732827,0.46645865,0.40107974,0.45201242
0.45201242,0.4486405,0.44732827,0.46645865,0.40765938,0.4535604
0.4535604,0.46223566,0.4503817,0.47581902,0.40897527,0.45201242
0.45201242,0.45770392,0.44732827,0.474259,0.40765938,0.44891644
0.44891644,0.45921448,0.44732827,0.47113886,0.40502754,0.45201242
0.45201242,0.46223566,0.44732827,0.4726989,0.40765938,0.4582044
0.4582044,0.4546828,0.44732827,0.474259,0.41292307,0.47368425
0.47368425,0.46223566,0.46259546,0.48049924,0.42608228,0.47678024
0.47678024,0.47734138,0.46870232,0.49453977,0.42871407,0.4922601
0.4922601,0.48489425,0.49160308,0.5023401,0.44187328,0.4891641
0.4891641,0.4954683,0.48854965,0.5101404,0.43924144,0.50464404
0.50464404,0.4984894,0.5160305,0.51638067,0.45240065,0.50464404
0.50464404,0.50755286,0.50076336,0.5273011,0.45240065,0.50154805
0.50154805,0.51661634,0.5175573,0.5226209,0.44976875,0.49535608
0.49535608,0.50453174,0.5053435,0.51950073,0.44450513,0.46749228
0.46749228,0.4954683,0.49618322,0.49141964,0.42081866,0.4582044
0.4582044,0.47432026,0.46870232,0.47581902,0.41292307,0.47987616
0.47987616,0.46525678,0.4778626,0.4851794,0.4313459,0.50464404
0.50464404,0.4954683,0.49923664,0.5039002,0.45240065,0.52012384
0.52012384,0.510574,0.52061075,0.52886117,0.46555987,0.50154805
0.50154805,0.5135951,0.5053435,0.5226209,0.44976875,0.53869975
0.53869975,0.50755286,0.52977103,0.525741,0.48135093,0.5263158
0.5263158,0.5256797,0.5267176,0.5475819,0.47082356,0.5232198
0.5232198,0.5287008,0.5145038,0.5444617,0.4681917,0.50774
0.50774,0.5135951,0.51145035,0.525741,0.4550325,0.5325078
0.5325078,0.51661634,0.52061075,0.525741,0.47608724,0.50774
0.50774,0.5377643,0.5267176,0.5319812,0.4550325,0.47987616
0.47987616,0.510574,0.51145035,0.5039002,0.4313459,0.47987616
0.47987616,0.4833837,0.46870232,0.5039002,0.4313459,0.50774
0.50774,0.51963747,0.51145035,0.51950073,0.4550325,0.5232198
0.5232198,0.5226586,0.5145038,0.5351014,0.4681917,0.55727553
0.55727553,0.5256797,0.5480916,0.5444617,0.49714205,0.5325078
0.5325078,0.5589124,0.5480916,0.5569422,0.47608724,0.5294118
0.5294118,0.54078543,0.5358779,0.55382216,0.47345546,0.55108356
0.55108356,0.5498489,0.5389313,0.56630266,0.4918783,0.55417955
0.55417955,0.5558913,0.54503816,0.56630266,0.4945102,0.55417955
0.55417955,0.5558913,0.54198474,0.5694227,0.4945102,0.55727553
0.55727553,0.5498489,0.54503816,0.5600624,0.49714205,0.53560376
0.53560376,0.5589124,0.54503816,0.5569422,0.47871915,0.53560376
0.53560376,0.5377643,0.5267176,0.5475819,0.47871915,0.55108356
0.55108356,0.5498489,0.5389313,0.5600624,0.4918783,0.53869975
0.53869975,0.5589124,0.54503816,0.5600624,0.48135093,0.5448917
0.5448917,0.55287004,0.54503816,0.56630266,0.48661467,0.55727553
0.55727553,0.5498489,0.5480916,0.56630266,0.49714205,0.55727553
0.55727553,0.5589124,0.54503816,0.5819032,0.49714205,0.55727553
0.55727553,0.5589124,0.54503816,0.5819032,0.49714205,0.5851394
0.5851394,0.5619335,0.5725191,0.5819032,0.5208286,0.60990715
0.60990715,0.5951661,0.6030534,0.61310446,0.54188335,0.61300313
0.61300313,0.6163142,0.6244275,0.6193447,0.54451513,0.61300313
0.61300313,0.61329305,0.59999996,0.63806546,0.54451513,0.60990715
0.60990715,0.6283988,0.6244275,0.62870514,0.54188335,0.6037152
0.6037152,0.61027193,0.59694654,0.61310446,0.53661966,0.5851394
0.5851394,0.60422957,0.5908397,0.5819032,0.5208286,0.5975232
0.5975232,0.5861027,0.58473283,0.60062397,0.531356,0.5975232
0.5975232,0.5981873,0.58473283,0.61310446,0.531356,0.59133124
0.59133124,0.60120845,0.58778626,0.60374415,0.5260923,0.5789474
0.5789474,0.5951661,0.58473283,0.5943837,0.51556504,0.5820434
0.5820434,0.5830816,0.5694657,0.58814347,0.5181968,0.5820434
0.5820434,0.5861027,0.5816794,0.5943837,0.5181968,0.5851394
0.5851394,0.5830816,0.578626,0.6068642,0.5208286,0.6037152
0.6037152,0.58006036,0.5908397,0.60374415,0.53661966,0.60990715
0.60990715,0.6072507,0.59694654,0.6193447,0.54188335,0.60681117
0.60681117,0.61027193,0.6030534,0.6224649,0.53925145,0.60681117
0.60681117,0.6072507,0.59694654,0.6193447,0.53925145,0.6160991
0.6160991,0.6072507,0.60916036,0.62870514,0.54714704,0.69969046
0.69969046,0.62537766,0.68549615,0.6474259,0.61820674,0.6718266
0.6718266,0.6918429,0.6793893,0.6942277,0.5945202,0.6532508
0.6532508,0.6797583,0.6671756,0.66302645,0.57872915,0.67801857
0.67801857,0.6586102,0.6671756,0.6817472,0.5997839,0.66253877
0.66253877,0.6767372,0.66412216,0.67550695,0.5866246,0.6377709
0.6377709,0.66163135,0.64885503,0.6599064,0.56557,0.6315789
0.6315789,0.6314199,0.6244275,0.6349454,0.5603063,0.6315789
0.6315789,0.6404834,0.6366412,0.6567862,0.5603063,0.64396286
0.64396286,0.6435045,0.6335878,0.6599064,0.5708337,0.6563468
0.6563468,0.6163142,0.6458015,0.64118564,0.58136094,0.6253871
0.6253871,0.6283988,0.6244275,0.6443057,0.5550426,0.6315789
0.6315789,0.634441,0.6335878,0.6567862,0.5603063,0.6377709
0.6377709,0.62537766,0.6274809,0.65054595,0.56557,0.6346749
0.6346749,0.6283988,0.6274809,0.65054595,0.5629381,0.66253877
0.66253877,0.6314199,0.64885503,0.6567862,0.5866246,0.6873065
0.6873065,0.6646526,0.6763359,0.69110763,0.60767937,0.68111455
