var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t)
0.28001875,0.31904757,0.29047614,0.31400973,0.2765022,0.29174483
0.29174483,0.30952382,0.2857142,0.31642514,0.28767717,0.3714822
0.3714822,0.3166666,0.36190468,0.3333333,0.36366683,0.39493436
0.39493436,0.39999998,0.3880952,0.41545898,0.38601667,0.40900558
0.40900558,0.41428566,0.41428572,0.43478268,0.39942652,0.38555342
0.38555342,0.41428566,0.3880952,0.4178744,0.3770768,0.35037524
0.35037524,0.39523804,0.37142855,0.37681168,0.34355187,0.3409943
0.3409943,0.37619042,0.35714287,0.3599034,0.33461207,0.35037524
0.35037524,0.35476184,0.34285706,0.3623188,0.34355187,0.36444646
0.36444646,0.3714285,0.35714287,0.38647348,0.3569618,0.3738274
0.3738274,0.3857143,0.36666662,0.40338165,0.36590177,0.3761726
0.3761726,0.39285707,0.38333327,0.40579718,0.36813682,0.3714822
0.3714822,0.39285707,0.36904758,0.40096623,0.36366683,0.36210126
0.36210126,0.39523804,0.37619048,0.39130443,0.35472685,0.36679167
0.36679167,0.3857143,0.37380952,0.40338165,0.35919696,0.3714822
0.3714822,0.3857143,0.37380952,0.40579718,0.36366683,0.3714822
0.3714822,0.4047619,0.37619048,0.40096623,0.36366683,0.35037524
0.35037524,0.3714285,0.347619,0.37681168,0.34355187,0.35975605
0.35975605,0.36190474,0.34999996,0.37681168,0.35249192,0.35506564
0.35506564,0.36190474,0.35714287,0.38164252,0.34802192,0.3409943
0.3409943,0.36190474,0.34523803,0.37681168,0.33461207,0.35037524
0.35037524,0.34047616,0.34285706,0.3599034,0.34355187,0.35037524
0.35037524,0.38095236,0.3547619,0.3888889,0.34355187,0.35037524
0.35037524,0.36190474,0.34285706,0.37439615,0.34355187,0.35975605
0.35975605,0.3642857,0.34999996,0.38405806,0.35249192,0.35272044
0.35272044,0.36904764,0.347619,0.38405806,0.34578687,0.31988746
0.31988746,0.36190474,0.34285706,0.35507244,0.314497,0.3034709
0.3034709,0.32142854,0.3071428,0.32367152,0.29885232,0.29643524
0.29643524,0.30714285,0.30476183,0.32608694,0.2921471,0.33161348
0.33161348,0.32619047,0.34285706,0.3333333,0.32567203,0.3409943
0.3409943,0.36190474,0.347619,0.37198073,0.33461207,0.35506564
0.35506564,0.36904764,0.35238093,0.38405806,0.34802192,0.3714822
0.3714822,0.38095236,0.36190468,0.39613527,0.36366683,0.369137
0.369137,0.37380946,0.37142855,0.3888889,0.36143202,0.39493436
0.39493436,0.39999998,0.38571423,0.41304356,0.38601667,0.380863
0.380863,0.39999998,0.39047617,0.4178744,0.3726067,0.39493436
0.39493436,0.40952373,0.3880952,0.41304356,0.38601667,0.40431517
0.40431517,0.41428566,0.3952381,0.41062802,0.39495665,0.36210126
0.36210126,0.39523804,0.37142855,0.39130443,0.35472685,0.3738274
0.3738274,0.38333333,0.36666662,0.40338165,0.36590177,0.35272044
0.35272044,0.3857143,0.35952383,0.38647348,0.34578687,0.35975605
0.35975605,0.38333333,0.35714287,0.38647348,0.35249192,0.35272044
0.35272044,0.3785714,0.35238093,0.3888889,0.34578687,0.3339587
0.3339587,0.3642857,0.3404762,0.3695652,0.3279071,0.32926828
0.32926828,0.35238087,0.33095235,0.3599034,0.32343698,0.32457787
0.32457787,0.33571422,0.31904763,0.35507244,0.31896693,0.32457787
0.32457787,0.35000002,0.32857138,0.3623188,0.31896693,0.31988746
0.31988746,0.3452381,0.32380944,0.35265702,0.314497,0.3339587
0.3339587,0.32857144,0.3261904,0.34782606,0.3279071,0.3386491
0.3386491,0.35476184,0.33571428,0.3599034,0.33237702,0.36679167
0.36679167,0.3571428,0.35952383,0.37439615,0.35919696,0.369137
0.369137,0.37619042,0.36666662,0.39613527,0.36143202,0.3714822
0.3714822,0.39523804,0.37142855,0.41062802,0.36366683,0.369137
0.369137,0.38809526,0.36666662,0.40338165,0.36143202,0.36210126
0.36210126,0.3904761,0.36428565,0.40096623,0.35472685,0.35506564
0.35506564,0.3904761,0.36190468,0.39371985,0.34802192,0.35272044
0.35272044,0.37380946,0.35952383,0.39130443,0.34578687,0.35037524
0.35037524,0.37380946,0.35238093,0.38647348,0.34355187,0.3409943
0.3409943,0.35476184,0.34285706,0.35507244,0.33461207,0.36444646
0.36444646,0.35952377,0.35952383,0.3792271,0.3569618,0.369137
0.369137,0.3904761,0.36428565,0.40338165,0.36143202,0.3785178
0.3785178,0.3904761,0.38571423,0.41062802,0.37037176,0.3738274
0.3738274,0.397619,0.38333327,0.41304356,0.36590177,0.380863
0.380863,0.39285707,0.37619048,0.41304356,0.3726067,0.34803003
0.34803003,0.39523804,0.37142855,0.38647348,0.34131694,0.3433395
0.3433395,0.35238087,0.34999996,0.36714977,0.33684695,0.369137
0.369137,0.38095236,0.36190468,0.38405806,0.36143202,0.38789862
0.38789862,0.39523804,0.38571423,0.41304356,0.37931186,0.36679167
0.36679167,0.41428566,0.4095238,0.39613527,0.35919696,0.3738274
0.3738274,0.40952373,0.38333327,0.41304356,0.36590177,0.31988746
0.31988746,0.3642857,0.3404762,0.35748798,0.314497,0.27063787
0.27063787,0.3238095,0.3,0.28019327,0.26756233,0.29174483
0.29174483,0.29523808,0.2928571,0.3067633,0.28767717,0.31754214
0.31754214,0.31428564,0.31904763,0.3333333,0.31226206,0.32457787
0.32457787,0.34047616,0.3142857,0.3405797,0.31896693,0.32692307
0.32692307,0.34761906,0.31904763,0.34782606,0.32120198,0.3058161
0.3058161,0.3238095,0.30476183,0.3405797,0.30108714,0.32692307
0.32692307,0.3238095,0.31666666,0.34299523,0.32120198,0.32457787
0.32457787,0.3309524,0.31666666,0.34299523,0.31896693,0.24953091
0.24953091,0.3238095,0.29761904,0.2777778,0.24744743,0.25422138
0.25422138,0.2738095,0.25476187,0.2777778,0.25191754,0.25422138
0.25422138,0.27142853,0.24523807,0.2777778,0.25191754,0.27063787
0.27063787,0.27142853,0.26666665,0.28985512,0.26756233,0.28705436
0.28705436,0.29523808,0.28809518,0.31400973,0.2832073,0.28705436
0.28705436,0.3047619,0.29523808,0.32367152,0.2832073,0.3058161
0.3058161,0.31904757,0.30238098,0.32367152,0.30108714,0.3011257
0.3011257,0.31428564,0.29761904,0.3333333,0.29661727,0.3011257
0.3011257,0.33333325,0.3071428,0.3309179,0.29661727,0.3058161
0.3058161,0.31904757,0.29523808,0.33574885,0.30108714,0.32926828
0.32926828,0.3309524,0.31904763,0.34541065,0.32343698,0.33161348
0.33161348,0.33333325,0.32380944,0.35265702,0.32567203,0.31754214
0.31754214,0.3452381,0.31666666,0.34782606,0.31226206,0.32223266
0.32223266,0.34047616,0.3214286,0.35265702,0.3167321,0.31519693
0.31519693,0.3238095,0.30952376,0.3333333,0.31002712,0.31050652
0.31050652,0.33333325,0.30952376,0.34782606,0.3055572,0.31754214
0.31754214,0.32857144,0.3142857,0.34782606,0.31226206,0.31519693
0.31519693,0.32857144,0.31190473,0.34782606,0.31002712,0.31050652
0.31050652,0.32857144,0.3071428,0.34782606,0.3055572,0.31050652
0.31050652,0.32857144,0.3071428,0.34299523,0.3055572,0.31285173
0.31285173,0.32857144,0.31904763,0.34541065,0.3077922,0.31519693
0.31519693,0.3309524,0.30952376,0.34782606,0.31002712,0.34803003
0.34803003,0.34761906,0.33809525,0.3599034,0.34131694,0.38789862
0.38789862,0.3714285,0.37857145,0.38164252,0.37931186,0.38789862
0.38789862,0.40714288,0.39285713,0.40579718,0.37931186,0.38789862
0.38789862,0.40714288,0.37857145,0.4275363,0.37931186,0.36210126
0.36210126,0.40714288,0.37857145,0.39130443,0.35472685,0.36679167
0.36679167,0.38095236,0.35714287,0.38405806,0.35919696,0.35741085
0.35741085,0.3714285,0.3547619,0.38647348,0.35025698,0.369137
0.369137,0.3857143,0.36428565,0.3985508,0.36143202,0.35975605
0.35975605,0.39285707,0.36428565,0.39371985,0.35249192,0.3714822
0.3714822,0.38809526,0.36190468,0.39613527,0.36366683,0.369137
0.369137,0.39285707,0.3809523,0.4082126,0.36143202,0.36210126
0.36210126,0.3904761,0.36904758,0.40096623,0.35472685,0.3433395
0.3433395,0.397619,0.36904758,0.38164252,0.33684695,0.32692307
0.32692307,0.37619042,0.347619,0.3623188,0.32120198,0.32692307
0.32692307,0.34285712,0.3261904,0.3623188,0.32120198,0.3386491
0.3386491,0.35238087,0.33571428,0.36714977,0.33237702,0.3386491
0.3386491,0.36190474,0.3404762,0.37198073,0.33237702,0.3339587
0.3339587,0.3571428,0.33095235,0.36714977,0.3279071,0.33161348
0.33161348,0.34285712,0.32857138,0.3623188,0.32567203,0.3339587
0.3339587,0.35238087,0.32857138,0.36714977,0.3279071,0.3339587
0.3339587,0.3571428,0.32857138,0.3695652,0.3279071,0.32457787
0.32457787,0.34761906,0.3261904,0.3623188,0.31896693,0.33161348
0.33161348,0.35000002,0.3261904,0.36714977,0.32567203,0.3363039
0.3363039,0.3571428,0.33095235,0.3695652,0.33014196,0.32457787
0.32457787,0.34285712,0.3261904,0.3623188,0.31896693,0.33161348
0.33161348,0.35000002,0.3261904,0.36473435,0.32567203,0.3339587
0.3339587,0.35000002,0.32857138,0.36714977,0.3279071,0.3409943
0.3409943,0.35952377,0.3333333,0.37198073,0.33461207,0.369137
0.369137,0.36666667,0.36190468,0.38647348,0.36143202,0.3714822
0.3714822,0.38809526,0.36666662,0.40338165,0.36366683,0.35506564
0.35506564,0.3857143,0.35714287,0.3888889,0.34802192,0.3785178
0.3785178,0.3904761,0.37857145,0.41062802,0.37037176,0.3714822
0.3714822,0.40952373,0.3809523,0.40579718,0.36366683,0.3761726
0.3761726,0.40714288,0.3809523,0.41304356,0.36813682,0.3738274
0.3738274,0.39523804,0.36904758,0.40579718,0.36590177,0.3738274
0.3738274,0.39285707,0.36428565,0.41304356,0.36590177,0.35272044
0.35272044,0.38095236,0.35714287,0.3623188,0.34578687,0.3409943
0.3409943,0.3714285,0.34285706,0.37198073,0.33461207,0.35975605
0.35975605,0.3714285,0.34999996,0.38164252,0.35249192,0.34803003
0.34803003,0.38095236,0.35238093,0.38164252,0.34131694,0.36210126
0.36210126,0.37619042,0.35238093,0.38164252,0.35472685,0.34803003
0.34803003,0.36666667,0.34999996,0.38647348,0.34131694,0.3433395
0.3433395,0.3785714,0.34999996,0.38164252,0.33684695,0.35037524
0.35037524,0.36904764,0.34523803,0.3888889,0.34355187,0.36210126
0.36210126,0.38095236,0.36190468,0.39130443,0.35472685,0.36679167
0.36679167,0.3904761,0.36190468,0.39371985,0.35919696,0.36444646
0.36444646,0.38809526,0.36666662,0.40338165,0.3569618,0.36679167
0.36679167,0.37619042,0.35952383,0.39130443,0.35919696,0.36210126
0.36210126,0.3857143,0.35952383,0.39371985,0.35472685,0.36444646
0.36444646,0.3714285,0.35714287,0.39130443,0.3569618,0.36444646
0.36444646,0.38809526,0.36190468,0.40338165,0.3569618,0.369137
0.369137,0.38809526,0.35952383,0.39613527,0.36143202,0.3714822
0.3714822,0.3904761,0.36190468,0.40338165,0.36366683,0.3714822
0.3714822,0.3714285,0.36190468,0.39130443,0.36366683,0.3738274
0.3738274,0.38095236,0.36666662,0.40096623,0.36590177,0.3761726
0.3761726,0.39999998,0.37857145,0.4082126,0.36813682,0.38789862
0.38789862,0.40714288,0.38571423,0.42270535,0.37931186,0.39258915
0.39258915,0.41428566,0.39047617,0.42512077,0.3837816,0.40666038
0.40666038,0.42142856,0.4095238,0.43236715,0.39719158,0.40900558
0.40900558,0.43333328,0.4095238,0.44444448,0.39942652,0.40666038
0.40666038,0.4047619,0.40238088,0.4178744,0.42149407,0.41838652
0.41838652,0.43333328,0.4214285,0.45410627,0.43292695,0.41838652
0.41838652,0.4452381,0.4166667,0.44444448,0.43292695,0.39962476
0.39962476,0.4190476,0.40476185,0.43961352,0.41463417,0.40666038
0.40666038,0.4380952,0.4095238,0.4371981,0.42149407,0.40666038
0.40666038,0.4261905,0.40476185,0.43236715,0.42149407,0.39962476
0.39962476,0.42380953,0.39761907,0.43961352,0.41463417,0.40431517
0.40431517,0.42857134,0.40476185,0.42995173,0.4192074,0.40431517
0.40431517,0.41428566,0.41428572,0.43478268,0.4192074,0.40431517
0.40431517,0.42380953,0.3952381,0.44444448,0.4192074,0.46763605
0.46763605,0.4380952,0.45952374,0.45169085,0.48094517,0.4465291
0.4465291,0.47619045,0.45952374,0.48792273,0.46036583,0.43245775
0.43245775,0.46904755,0.44523805,0.46376818,0.44664627,0.40431517
0.40431517,0.44761896,0.41904753,0.43961352,0.4192074,0.39962476
0.39962476,0.41666663,0.39999992,0.4371981,0.41463417,0.39493436
0.39493436,0.42857134,0.40476185,0.42028993,0.41006106,0.39258915
0.39258915,0.4190476,0.39047617,0.42270535,0.4077744,0.40431517
0.40431517,0.4190476,0.40476185,0.43236715,0.4192074,0.40431517
0.40431517,0.42380953,0.3952381,0.44444448,0.4192074,0.38320822
0.38320822,0.4190476,0.3952381,0.41545898,0.39862818,0.3714822
0.3714822,0.40714288,0.3880952,0.41062802,0.3871953,0.38555342
0.38555342,0.40714288,0.39047617,0.4178744,0.40091473,0.4113508
0.4113508,0.4190476,0.44523805,0.43961352,0.42606705,0.40196997
0.40196997,0.4190476,0.40476185,0.43961352,0.41692072,0.39962476
0.39962476,0.41666663,0.3952381,0.43478268,0.41463417,0.39727956
0.39727956,0.4190476,0.39285713,0.4371981,0.4123476,0.38789862
0.38789862,0.41428566,0.38571423,0.42028993,0.40320116,0.39962476
0.39962476,0.4119047,0.40238088,0.43236715,0.41463417,0.42542213
0.42542213,0.42380953,0.43095237,0.44444448,0.4397866,0.43245775
0.43245775,0.45714283,0.44523805,0.47342998,0.44664627,0.42776734
0.42776734,0.4523809,0.43333334,0.46859902,0.44207317,0.43011254
0.43011254,0.45714283,0.4285714,0.46135265,0.44435972,0.42776734
0.42776734,0.46428573,0.4357143,0.46376818,0.44207317,0.43949336
0.43949336,0.45714283,0.43095237,0.46376818,0.45350605,0.42542213
0.42542213,0.4595238,0.43333334,0.46376818,0.4397866,0.42776734
0.42776734,0.4452381,0.42380947,0.44927543,0.44207317,0.44183868
0.44183868,0.44761896,0.43333334,0.45410627,0.45579273,0.51219505
0.51219505,0.46190476,0.54047614,0.4661836,0.5243903,0.47701687
0.47701687,0.5619048,0.5428571,0.50724643,0.49009138,0.4512195
0.4512195,0.49761903,0.47380954,0.47826093,0.46493906,0.46529073
0.46529073,0.4523809,0.45714277,0.46859902,0.4786585,0.44183868
0.44183868,0.4928571,0.46666664,0.47826093,0.45579273,0.46060032
0.46060032,0.47619045,0.45714277,0.48309177,0.47408527,0.46763605
0.46763605,0.4714285,0.46428567,0.49275368,0.48094517,0.48405248
0.48405248,0.49523807,0.4761904,0.5024155,0.49695104,0.48405248
0.48405248,0.5047618,0.4761904,0.52657,0.49695104,0.48405248
0.48405248,0.52857137,0.49999994,0.5169082,0.49695104,0.4910882
0.4910882,0.5047618,0.49285716,0.5241546,0.50381106,0.47467166
0.47467166,0.50238097,0.48809522,0.5048309,0.48780483,0.46529073
0.46529073,0.48095238,0.46666664,0.5024155,0.4786585,0.4582551
0.4582551,0.48095238,0.45714277,0.48792273,0.47179872,0.4488743
0.4488743,0.47619045,0.4619047,0.48792273,0.4626524,0.4488743
0.4488743,0.47380948,0.45,0.49033815,0.4626524,0.4512195
0.4512195,0.46190476,0.45952374,0.48309177,0.46493906,0.47467166
0.47467166,0.47857141,0.47142857,0.49758452,0.48780483,0.47467166
0.47467166,0.49523807,0.4904762,0.5120773,0.48780483,0.47232646
0.47232646,0.49047613,0.46666664,0.50000006,0.48551816,0.47232646
0.47232646,0.4928571,0.4690476,0.50724643,0.48551816,0.47701687
0.47701687,0.49047613,0.4690476,0.4951691,0.49009138,0.49343342
0.49343342,0.49047613,0.48571426,0.50966185,0.5060975,0.49812382
0.49812382,0.5142857,0.4904762,0.5217392,0.5106707,0.49812382
0.49812382,0.5190476,0.4904762,0.5410629,0.5106707,0.49812382
0.49812382,0.5190476,0.4904762,0.5410629,0.5106707,0.49812382
0.49812382,0.5190476,0.4904762,0.5410629,0.5106707,0.49812382
0.49812382,0.5190476,0.4904762,0.5410629,0.5106707,0.49812382
0.49812382,0.5190476,0.4904762,0.5410629,0.5106707,0.49812382
0.49812382,0.5190476,0.4904762,0.5410629,0.5106707,0.5684803
0.5684803,0.5214286,0.5619047,0.5338164,0.5792683,0.5684803
0.5684803,0.5738095,0.5619047,0.58454114,0.5792683,0.55206376
0.55206376,0.5880952,0.55952376,0.58695656,0.56326205,0.55206376
0.55206376,0.5738095,0.5571428,0.59420294,0.56326205,0.54502815
0.54502815,0.5523809,0.55,0.5748792,0.5564025,0.5309568
0.5309568,0.54285717,0.5428571,0.56521744,0.5426828,0.5192308
0.5192308,0.54285717,0.51904756,0.5531401,0.53124994,0.54268295
0.54268295,0.52857137,0.5380952,0.5507247,0.55411583,0.5590994
0.5590994,0.57142854,0.552381,0.5700484,0.57012194,0.5731707
0.5731707,0.5857142,0.56666666,0.58454114,0.5838415,0.5755159
0.5755159,0.5952381,0.56904763,0.6086957,0.58612806,0.5708255
0.5708255,0.59047616,0.5642857,0.60628027,0.58155495,0.55206376
0.55206376,0.59761906,0.56904763,0.589372,0.56326205,0.5684803
0.5684803,0.5738095,0.5619047,0.59420294,0.5792683,0.5262664
0.5262664,0.5738095,0.5619047,0.5700484,0.5381096,0.54737335
0.54737335,0.545238,0.54047614,0.56521744,0.55868894,0.55440897
0.55440897,0.5523809,0.54761904,0.5748792,0.56554884,0.55440897
0.55440897,0.5619048,0.5571428,0.58454114,0.56554884,0.5567542
0.5567542,0.5761905,0.5571428,0.59420294,0.5678354,0.5567542
0.5567542,0.5857142,0.5571428,0.58695656,0.5678354,0.58255154
0.58255154,0.5809524,0.5761904,0.59420294,0.59298784,0.5590994
0.5590994,0.6071428,0.5785714,0.6038647,0.57012194,0.54737335
0.54737335,0.5690476,0.5619047,0.589372,0.55868894,0.533302
0.533302,0.5619048,0.5428571,0.5748792,0.5449695,0.5286116
0.5286116,0.547619,0.5452381,0.5700484,0.5403963,0.5379924
0.5379924,0.547619,0.5357142,0.5700484,0.5495426,0.5614446
0.5614446,0.5595238,0.5547618,0.5797102,0.5724085,0.5590994
0.5590994,0.5857142,0.5619047,0.589372,0.57012194,0.55206376
0.55206376,0.59047616,0.5619047,0.5917875,0.56326205,0.54033774
0.54033774,0.5666666,0.5428571,0.5797102,0.55182916,0.54502815
0.54502815,0.5619048,0.5428571,0.58454114,0.5564025,0.54971856
0.54971856,0.5738095,0.5452381,0.5917875,0.5609755,0.55206376
0.55206376,0.5738095,0.5452381,0.589372,0.56326205,0.55206376
0.55206376,0.5738095,0.5452381,0.59661835,0.56326205,0.5309568
0.5309568,0.5619048,0.53333336,0.5724638,0.5426828,0.54033774
0.54033774,0.547619,0.5380952,0.5700484,0.55182916,0.54502815
0.54502815,0.57142854,0.5428571,0.589372,0.5564025,0.54737335
0.54737335,0.5761905,0.55,0.58454114,0.55868894,0.54033774
0.54033774,0.57142854,0.5428571,0.58454114,0.55182916,0.5379924
0.5379924,0.5761905,0.54761904,0.5821256,0.5495426,0.54268295
0.54268295,0.5666666,0.54047614,0.58454114,0.55411583,0.5309568
0.5309568,0.5595238,0.5357142,0.5748792,0.5426828,0.5309568
0.5309568,0.5523809,0.5309524,0.5724638,0.5426828,0.5309568
0.5309568,0.54999995,0.5309524,0.5724638,0.5426828,0.5309568
0.5309568,0.5523809,0.5238095,0.5748792,0.5426828,0.5262664
0.5262664,0.547619,0.52619046,0.562802,0.5381096,0.5286116
0.5286116,0.54285717,0.5214285,0.5531401,0.5403963,0.5168856
0.5168856,0.5333333,0.5166666,0.5458937,0.5289634,0.5239212
0.5239212,0.547619,0.51904756,0.55555564,0.53582317,0.54737335
0.54737335,0.54999995,0.5452381,0.56521744,0.55868894,0.54033774
0.54033774,0.5690476,0.5428571,0.58454114,0.55182916,0.54033774
0.54033774,0.57142854,0.5452381,0.5821256,0.55182916,0.5356472
0.5356472,0.5809524,0.552381,0.5748792,0.5472562,0.5309568
0.5309568,0.5666666,0.5428571,0.5748792,0.5426828,0.54502815
0.54502815,0.5523809,0.54761904,0.5700484,0.5564025,0.5356472
0.5356472,0.5523809,0.5380952,0.56521744,0.5472562,0.54033774
0.54033774,0.5619048,0.5380952,0.5700484,0.55182916,0.54033774
0.54033774,0.55714285,0.5380952,0.5748792,0.55182916,0.54033774
0.54033774,0.5619048,0.53333336,0.58454114,0.55182916,0.54033774
0.54033774,0.5619048,0.5428571,0.5748792,0.55182916,0.5356472
0.5356472,0.5619048,0.5428571,0.5748792,0.5472562,0.5309568
0.5309568,0.5619048,0.53333336,0.5748792,0.5426828,0.54033774
0.54033774,0.55714285,0.53333336,0.5700484,0.55182916,0.5356472
0.5356472,0.5619048,0.5380952,0.5797102,0.5472562,0.5637898
0.5637898,0.55714285,0.56666666,0.5797102,0.57469505,0.5590994
0.5590994,0.5857142,0.5619047,0.589372,0.57012194,0.5590994
0.5590994,0.5809524,0.5619047,0.59420294,0.57012194,0.54971856
0.54971856,0.5857142,0.5571428,0.59420294,0.5609755,0.54033774
0.54033774,0.5761905,0.552381,0.5797102,0.55182916,0.54033774
0.54033774,0.5619048,0.5380952,0.5797102,0.55182916,0.54033774
0.54033774,0.57142854,0.5428571,0.5797102,0.55182916,0.5590994
0.5590994,0.57142854,0.5571428,0.58454114,0.57012194,0.5637898
0.5637898,0.5857142,0.56666666,0.5990339,0.57469505,0.58255154
0.58255154,0.59047616,0.5857143,0.5990339,0.59298784,0.5731707
0.5731707,0.6095238,0.60952383,0.6183575,0.5838415,0.6013133
0.6013133,0.6142857,0.63333327,0.6376812,0.6112804,0.62007505
0.62007505,0.65238094,0.6238095,0.65217394,0.62957317,0.62945586
0.62945586,0.6571429,0.62857145,0.6666667,0.6387196,0.6106941
0.6106941,0.65238094,0.6238095,0.647343,0.6204267,0.6341463
0.6341463,0.6333333,0.63333327,0.65217394,0.6432926,0.6060037
0.6060037,0.65238094,0.62857145,0.64251214,0.6158537,0.58255154
0.58255154,0.61904764,0.60952383,0.6280194,0.59298784,0.61538464
0.61538464,0.6285714,0.6190476,0.65217394,0.62499994,0.62007505
0.62007505,0.647619,0.62857145,0.6570049,0.62957317,0.6060037
0.6060037,0.63809526,0.63333327,0.65217394,0.6158537,0.62945586
0.62945586,0.6571429,0.63333327,0.6570049,0.6387196,0.62476546
0.62476546,0.6619047,0.6380952,0.66183573,0.6341464,0.6341463
0.6341463,0.6571429,0.62857145,0.6666667,0.6432926,0.6669794
0.6669794,0.6666666,0.6904761,0.6859904,0.67530483,0.66228896
0.66228896,0.70476186,0.68095237,0.6859904,0.6707317,0.65759844
0.65759844,0.6666666,0.67619044,0.69082123,0.6661585,0.6388368
0.6388368,0.6809523,0.66190475,0.6763285,0.64786595,0.6482176
0.6482176,0.6666666,0.64761907,0.68115944,0.6570123,0.62945586
0.62945586,0.67142856,0.64761907,0.6763285,0.6387196,0.62476546
0.62476546,0.6571429,0.63333327,0.6666667,0.6341464,0.62476546
0.62476546,0.6571429,0.62857145,0.65217394,0.6341464,0.6060037
0.6060037,0.63809526,0.62857145,0.65217394,0.6158537,0.6106941
0.6106941,0.647619,0.6190476,0.647343,0.6204267,0.6341463
0.6341463,0.62380946,0.63333327,0.647343,0.6432926,0.6763602
0.6763602,0.67142856,0.6857143,0.6859904,0.68445116,0.69512194
0.69512194,0.7095238,0.7,0.71980685,0.70274395,0.69043154
0.69043154,0.7238095,0.69523805,0.7246377,0.6981707,0.685741
0.685741,0.73333335,0.72380954,0.7342996,0.6935975,0.69981235
0.69981235,0.73809516,0.70952374,0.7342996,0.70731705,0.69981235
0.69981235,0.73333335,0.7047619,0.7342996,0.70731705,0.69512194
0.69512194,0.7238095,0.7,0.7342996,0.70274395,0.69512194
0.69512194,0.71428573,0.69523805,0.73913044,0.70274395,0.69043154
0.69043154,0.7285714,0.7,0.73913044,0.6981707,0.69043154
0.69043154,0.71428573,0.72380954,0.7342996,0.6981707,0.69043154
0.69043154,0.71428573,0.6857143,0.73913044,0.6981707,0.69981235
0.69981235,0.73333335,0.7047619,0.73913044,0.70731705,0.70450276
0.70450276,0.7285714,0.70952374,0.7439614,0.7118903,0.70450276
0.70450276,0.73333335,0.70952374,0.74879235,0.7118903,0.6810506
0.6810506,0.7238095,0.7,0.72946864,0.6890244,0.70450276
0.70450276,0.73333335,0.70952374,0.7342996,0.7118903,0.70450276
0.70450276,0.73809516,0.7142857,0.74879235,0.7118903,0.69981235
0.69981235,0.7428571,0.7142857,0.73913044,0.70731705,0.70450276
0.70450276,0.71428573,0.7047619,0.73913044,0.7118903,0.70450276
0.70450276,0.73333335,0.7142857,0.7439614,0.7118903,0.69512194
0.69512194,0.71428573,0.7,0.71980685,0.70274395,0.70919317
0.70919317,0.6999999,0.7047619,0.71980685,0.7164635,0.70450276
0.70450276,0.7095238,0.70952374,0.72946864,0.7118903,0.69981235
0.69981235,0.73809516,0.70952374,0.7342996,0.70731705,0.73264533
0.73264533,0.7428571,0.74285716,0.75845414,0.7393293,0.74202627
0.74202627,0.7571428,0.74285716,0.76811594,0.7484756,0.74202627
0.74202627,0.76666665,0.7380952,0.7922706,0.7484756,0.74202627
0.74202627,0.76666665,0.7380952,0.7922706,0.7484756,0.8030018
0.8030018,0.76666665,0.80952376,0.7922706,0.8079266,0.793621
0.793621,0.8238095,0.81904763,0.82608694,0.7987804,0.8030018
0.8030018,0.8380952,0.8142857,0.81642514,0.8079266,0.8030018
0.8030018,0.82857144,0.8,0.85507244,0.8079266,0.77485925
0.77485925,0.8238095,0.80952376,0.8212561,0.78048784,0.7467167
0.7467167,0.79999995,0.7714285,0.78743964,0.75304884,0.77016884
0.77016884,0.78095233,0.7666666,0.8019324,0.7759145,0.77016884
0.77016884,0.7761904,0.7714285,0.8019324,0.7759145,0.7889306
0.7889306,0.8047619,0.79047614,0.8212561,0.7942073,0.78424007
0.78424007,0.8238095,0.8,0.8115942,0.78963405,0.78424007
0.78424007,0.81428564,0.7857142,0.81642514,0.78963405,0.81707317
0.81707317,0.81428564,0.8142857,0.8405797,0.82164615,0.8217636
0.8217636,0.8428571,0.847619,0.85507244,0.8262194,0.8405253
0.8405253,0.8571428,0.83809525,0.86473435,0.84451216,0.84521574
0.84521574,0.8571428,0.85714287,0.88405806,0.8490854,0.8217636
0.8217636,0.8714285,0.84285706,0.8599034,0.8262194,0.826454
0.826454,0.8571428,0.8333333,0.86473435,0.8307926,0.81707317
0.81707317,0.86190474,0.8333333,0.86473435,0.82164615,0.81707317
0.81707317,0.8571428,0.8285714,0.86473435,0.82164615,0.8358349
0.8358349,0.86190474,0.8333333,0.8695653,0.83993894,0.84990615
0.84990615,0.8666667,0.847619,0.88405806,0.8536585,0.8311444
0.8311444,0.8761904,0.85238093,0.8695653,0.83536583,0.8405253
0.8405253,0.8666667,0.847619,0.8792271,0.84451216,0.8358349
0.8358349,0.8714285,0.847619,0.83574885,0.83993894,0.81238276
0.81238276,0.8428571,0.81904763,0.8502416,0.81707305,0.8311444
0.8311444,0.8238095,0.8333333,0.84541065,0.83536583,0.8405253
0.8405253,0.8666667,0.847619,0.8792271,0.84451216,0.826454
0.826454,0.8666667,0.84285706,0.8792271,0.8307926,0.826454
0.826454,0.8380952,0.8285714,0.8502416,0.8307926,0.8076922
0.8076922,0.82857144,0.81904763,0.8405797,0.81249994,0.826454
0.826454,0.84761906,0.8285714,0.8695653,0.8307926,0.8358349
0.8358349,0.8666667,0.847619,0.86473435,0.83993894,0.84521574
0.84521574,0.8428571,0.84285706,0.86473435,0.8490854,0.8405253
0.8405253,0.8714285,0.847619,0.8695653,0.84451216,0.85459656
0.85459656,0.8666667,0.85714287,0.89371985,0.8582316,0.8592871
